location_key;date;country_name;cumulative_vaccine_doses_administered;vaccine_doses_diary
CO;20/07/2021;Colombia;24000509;167937
CO;21/07/2021;Colombia;24000509;0
CO;22/07/2021;Colombia;24535783;535274
CO;23/07/2021;Colombia;24826407;290624
CO;24/07/2021;Colombia;24826407;0
CO;25/07/2021;Colombia;25352932;526525
CO;26/07/2021;Colombia;25641086;288154
CO;27/07/2021;Colombia;25641086;0
CO;28/07/2021;Colombia;26186714;545628
CO;29/07/2021;Colombia;26515327;328613
CO;30/07/2021;Colombia;26515327;0
CO;31/07/2021;Colombia;27524377;1009050
CO;1/08/2021;Colombia;27751197;226820
CO;2/08/2021;Colombia;28152320;401123
CO;3/08/2021;Colombia;28608522;456202
CO;4/08/2021;Colombia;29013935;405413
CO;5/08/2021;Colombia;29416582;402647
CO;6/08/2021;Colombia;29416582;0
CO;7/08/2021;Colombia;30244618;828036
CO;8/08/2021;Colombia;30379000;134382
CO;9/08/2021;Colombia;30639657;260657
CO;10/08/2021;Colombia;30883739;244082
CO;11/08/2021;Colombia;31149291;265552
CO;12/08/2021;Colombia;31376085;226794
CO;13/08/2021;Colombia;31553173;177088
CO;14/08/2021;Colombia;31769498;216325
CO;15/08/2021;Colombia;31865446;95948
CO;16/08/2021;Colombia;31865446;0
CO;17/08/2021;Colombia;32192874;327428
CO;18/08/2021;Colombia;32463196;270322
CO;19/08/2021;Colombia;32741710;278514
CO;20/08/2021;Colombia;33005580;263870
CO;21/08/2021;Colombia;33255471;249891
CO;22/08/2021;Colombia;33405365;149894
CO;23/08/2021;Colombia;33696899;291534
CO;24/08/2021;Colombia;33963461;266562
CO;25/08/2021;Colombia;34247170;283709
CO;26/08/2021;Colombia;34247170;0
CO;27/08/2021;Colombia;34805950;558780
CO;28/08/2021;Colombia;35071950;266000
CO;29/08/2021;Colombia;35172185;100235
CO;30/08/2021;Colombia;35355619;183434
CO;31/08/2021;Colombia;35546165;190546
CO;1/09/2021;Colombia;35546165;0
CO;2/09/2021;Colombia;35750492;204327
CO;3/09/2021;Colombia;36090729;340237
CO;4/09/2021;Colombia;36235580;144851
CO;5/09/2021;Colombia;36235580;0
CO;6/09/2021;Colombia;36235580;0
CO;7/09/2021;Colombia;36235580;0
CO;8/09/2021;Colombia;36235580;0
CO;9/09/2021;Colombia;37034145;798565
CO;10/09/2021;Colombia;37346540;312395
CO;11/09/2021;Colombia;37346540;0
CO;12/09/2021;Colombia;37444197;97657
CO;13/09/2021;Colombia;37627506;183309
CO;14/09/2021;Colombia;37830713;203207
CO;15/09/2021;Colombia;38002826;172113
CO;16/09/2021;Colombia;38002826;0
CO;17/09/2021;Colombia;38331643;328817
CO;18/09/2021;Colombia;38442061;110418
CO;19/09/2021;Colombia;38516606;74545
CO;20/09/2021;Colombia;38683134;166528
CO;21/09/2021;Colombia;38683134;0
CO;22/09/2021;Colombia;39057913;374779
CO;23/09/2021;Colombia;39270198;212285
CO;24/09/2021;Colombia;39270198;0
CO;25/09/2021;Colombia;39610550;340352
CO;26/09/2021;Colombia;39913294;302744
CO;27/09/2021;Colombia;40168278;254984
CO;28/09/2021;Colombia;40168278;0
CO;29/09/2021;Colombia;40404815;236537
CO;30/09/2021;Colombia;40404815;0
CO;1/10/2021;Colombia;41097797;692982
CO;2/10/2021;Colombia;41097797;0
CO;3/10/2021;Colombia;41097797;0
CO;4/10/2021;Colombia;41524918;427121
CO;5/10/2021;Colombia;41524918;0
CO;6/10/2021;Colombia;42039612;514694
CO;7/10/2021;Colombia;42349272;309660
CO;8/10/2021;Colombia;42634897;285625
CO;9/10/2021;Colombia;42885532;250635
CO;10/10/2021;Colombia;43007509;121977
CO;11/10/2021;Colombia;43315450;307941
CO;12/10/2021;Colombia;43608145;292695
CO;13/10/2021;Colombia;43881718;273573
CO;14/10/2021;Colombia;44137117;255399
CO;15/10/2021;Colombia;44350661;213544
CO;16/10/2021;Colombia;44350661;0
CO;17/10/2021;Colombia;44660557;309896
CO;18/10/2021;Colombia;44731300;70743
CO;19/10/2021;Colombia;44731300;0
CO;20/10/2021;Colombia;44731300;0
CO;21/10/2021;Colombia;44731300;0
CO;22/10/2021;Colombia;45687674;956374
CO;23/10/2021;Colombia;45879607;191933
CO;24/10/2021;Colombia;46007541;127934
CO;25/10/2021;Colombia;46222565;215024
CO;26/10/2021;Colombia;46454693;232128
CO;27/10/2021;Colombia;46698321;243628
CO;28/10/2021;Colombia;46928624;230303
CO;29/10/2021;Colombia;46928624;0
CO;30/10/2021;Colombia;47286478;357854
CO;31/10/2021;Colombia;47404063;117585
CO;1/11/2021;Colombia;47404063;0
CO;2/11/2021;Colombia;47766011;361948
CO;3/11/2021;Colombia;48061615;295604
CO;4/11/2021;Colombia;48398765;337150
CO;5/11/2021;Colombia;48398765;0
CO;6/11/2021;Colombia;49123580;724815
CO;7/11/2021;Colombia;49342027;218447
CO;8/11/2021;Colombia;49708227;366200
CO;9/11/2021;Colombia;49708227;0
CO;10/11/2021;Colombia;50537341;829114
CO;11/11/2021;Colombia;50914404;377063
CO;12/11/2021;Colombia;51316129;401725
CO;13/11/2021;Colombia;51316129;0
CO;14/11/2021;Colombia;51821798;505669
CO;15/11/2021;Colombia;51955048;133250
CO;16/11/2021;Colombia;52322683;367635
CO;17/11/2021;Colombia;52756342;433659
CO;18/11/2021;Colombia;53179680;423338
CO;19/11/2021;Colombia;53606557;426877
CO;20/11/2021;Colombia;53986327;379770
CO;21/11/2021;Colombia;54179166;192839
CO;22/11/2021;Colombia;54578363;399197
CO;23/11/2021;Colombia;54982453;404090
CO;24/11/2021;Colombia;55391614;409161
CO;25/11/2021;Colombia;55391614;0
CO;26/11/2021;Colombia;56199245;807631
CO;27/11/2021;Colombia;56518538;319293
CO;28/11/2021;Colombia;56705122;186584
CO;29/11/2021;Colombia;57087983;382861
CO;30/11/2021;Colombia;57521265;433282
CO;1/12/2021;Colombia;58251973;730708
CO;2/12/2021;Colombia;58251973;0
CO;3/12/2021;Colombia;58590490;338517
CO;4/12/2021;Colombia;58590490;0
CO;5/12/2021;Colombia;59045186;454696
CO;6/12/2021;Colombia;59350713;305527
CO;7/12/2021;Colombia;59615178;264465
CO;8/12/2021;Colombia;59615178;0
CO;9/12/2021;Colombia;60040692;425514
CO;10/12/2021;Colombia;60385993;345301
CO;11/12/2021;Colombia;60630010;244017
CO;12/12/2021;Colombia;60782329;152319
CO;13/12/2021;Colombia;61087947;305618
CO;14/12/2021;Colombia;61405812;317865
CO;15/12/2021;Colombia;61722515;316703
CO;16/12/2021;Colombia;61722515;0
CO;17/12/2021;Colombia;62316814;594299
CO;18/12/2021;Colombia;62523818;207004
CO;19/12/2021;Colombia;62637834;114016
CO;20/12/2021;Colombia;62637834;0
CO;21/12/2021;Colombia;62637834;0
CO;22/12/2021;Colombia;63453700;815866
CO;23/12/2021;Colombia;63453700;0
CO;24/12/2021;Colombia;63706515;252815
CO;25/12/2021;Colombia;63706515;0
CO;26/12/2021;Colombia;63753706;47191
CO;27/12/2021;Colombia;63992507;238801
CO;28/12/2021;Colombia;63992507;0
CO;29/12/2021;Colombia;64449062;456555
CO;30/12/2021;Colombia;64634652;185590
CO;31/12/2021;Colombia;64690489;55837
CO;1/01/2022;Colombia;64690489;0
CO;2/01/2022;Colombia;64738522;48033
CO;3/01/2022;Colombia;64986015;247493
CO;4/01/2022;Colombia;65271100;285085
CO;5/01/2022;Colombia;65563271;292171
CO;6/01/2022;Colombia;65895507;332236
CO;7/01/2022;Colombia;65895507;0
CO;8/01/2022;Colombia;66427277;531770
CO;9/01/2022;Colombia;66546267;118990
CO;10/01/2022;Colombia;66646518;100251
CO;11/01/2022;Colombia;66935960;289442
CO;12/01/2022;Colombia;67269813;333853
CO;13/01/2022;Colombia;67597103;327290
CO;14/01/2022;Colombia;67904417;307314
CO;15/01/2022;Colombia;68156006;251589
CO;16/01/2022;Colombia;68156006;0
CO;17/01/2022;Colombia;68596190;440184
CO;18/01/2022;Colombia;68880919;284729
CO;19/01/2022;Colombia;69176876;295957
CO;20/01/2022;Colombia;69176876;0
CO;21/01/2022;Colombia;69789455;612579
CO;22/01/2022;Colombia;69789455;0
CO;23/01/2022;Colombia;70105545;316090
CO;24/01/2022;Colombia;70350747;245202
CO;25/01/2022;Colombia;70595963;245216
CO;26/01/2022;Colombia;70595963;0
CO;27/01/2022;Colombia;71090693;494730
CO;28/01/2022;Colombia;71320917;230224
CO;29/01/2022;Colombia;71597387;276470
CO;30/01/2022;Colombia;71700174;102787
CO;31/01/2022;Colombia;71927908;227734
CO;1/02/2022;Colombia;72153729;225821
CO;2/02/2022;Colombia;72614845;461116
CO;3/02/2022;Colombia;72614845;0
CO;4/02/2022;Colombia;72926924;312079
CO;5/02/2022;Colombia;73129930;203006
CO;6/02/2022;Colombia;73325312;195382
CO;7/02/2022;Colombia;73549566;224254
CO;8/02/2022;Colombia;73778566;229000
CO;9/02/2022;Colombia;74043064;264498
CO;10/02/2022;Colombia;74290915;247851
CO;11/02/2022;Colombia;74561909;270994
CO;12/02/2022;Colombia;74766645;204736
CO;13/02/2022;Colombia;74852552;85907
CO;14/02/2022;Colombia;75086726;234174
CO;15/02/2022;Colombia;75320803;234077
CO;16/02/2022;Colombia;75533930;213127
CO;17/02/2022;Colombia;75732846;198916
CO;18/02/2022;Colombia;75732846;0
CO;19/02/2022;Colombia;75962425;229579
CO;20/02/2022;Colombia;76193263;230838
CO;21/02/2022;Colombia;76367277;174014
CO;22/02/2022;Colombia;76557520;190243
CO;23/02/2022;Colombia;76733198;175678
CO;24/02/2022;Colombia;76733198;0
CO;25/02/2022;Colombia;76733198;0
CO;26/02/2022;Colombia;76733198;0
CO;27/02/2022;Colombia;76733198;0
CO;28/02/2022;Colombia;76733198;0
CO;1/03/2022;Colombia;76733198;0
CO;2/03/2022;Colombia;76733198;0
CO;3/03/2022;Colombia;76733198;0
CO;4/03/2022;Colombia;77655719;922521
CO;5/03/2022;Colombia;77655719;0
CO;6/03/2022;Colombia;77655719;0
CO;7/03/2022;Colombia;77655719;0
CO;8/03/2022;Colombia;77655719;0
CO;9/03/2022;Colombia;78423261;767542
CO;10/03/2022;Colombia;78423261;0
CO;11/03/2022;Colombia;78682668;259407
CO;12/03/2022;Colombia;78682668;0
CO;13/03/2022;Colombia;78682668;0
CO;14/03/2022;Colombia;78682668;0
CO;15/03/2022;Colombia;78682668;0
CO;16/03/2022;Colombia;79222616;539948
CO;17/03/2022;Colombia;79222616;0
CO;18/03/2022;Colombia;79449268;226652
CO;19/03/2022;Colombia;79449268;0
CO;20/03/2022;Colombia;79449268;0
CO;21/03/2022;Colombia;79449268;0
CO;22/03/2022;Colombia;79449268;0
CO;23/03/2022;Colombia;80224223;774955
CO;24/03/2022;Colombia;80224223;0
CO;25/03/2022;Colombia;80224223;0
CO;26/03/2022;Colombia;80531597;307374
CO;27/03/2022;Colombia;80573164;41567
CO;28/03/2022;Colombia;80649211;76047
CO;29/03/2022;Colombia;80744778;95567
CO;30/03/2022;Colombia;80853452;108674
CO;31/03/2022;Colombia;80853452;0
CO;1/04/2022;Colombia;80853452;0
CO;2/04/2022;Colombia;81128454;275002
CO;3/04/2022;Colombia;81159572;31118
CO;4/04/2022;Colombia;81258280;98708
CO;5/04/2022;Colombia;81346329;88049
CO;6/04/2022;Colombia;81433240;86911
CO;7/04/2022;Colombia;81519746;86506
CO;8/04/2022;Colombia;81603837;84091
CO;9/04/2022;Colombia;81603837;0
CO;10/04/2022;Colombia;81700313;96476
CO;11/04/2022;Colombia;81790318;90005
CO;12/04/2022;Colombia;81790318;0
CO;13/04/2022;Colombia;81790318;0
CO;14/04/2022;Colombia;81790318;0
CO;15/04/2022;Colombia;81963673;173355
CO;16/04/2022;Colombia;81982606;18933
CO;17/04/2022;Colombia;81982606;0
CO;18/04/2022;Colombia;82062945;80339
CO;19/04/2022;Colombia;82062945;0
CO;20/04/2022;Colombia;82062945;0
CO;21/04/2022;Colombia;82062945;0
CO;22/04/2022;Colombia;82062945;0
CO;23/04/2022;Colombia;82062945;0
CO;24/04/2022;Colombia;82062945;0
CO;25/04/2022;Colombia;82062945;0
CO;26/04/2022;Colombia;82062945;0
CO;27/04/2022;Colombia;82062945;0
CO;28/04/2022;Colombia;82062945;0
CO;29/04/2022;Colombia;82443202;380257
CO;30/04/2022;Colombia;82443202;0
CO;1/05/2022;Colombia;82443202;0
CO;2/05/2022;Colombia;82443202;0
CO;3/05/2022;Colombia;82443202;0
CO;4/05/2022;Colombia;82443202;0
CO;5/05/2022;Colombia;82443202;0
CO;6/05/2022;Colombia;82845381;402179
CO;7/05/2022;Colombia;82845381;0
CO;8/05/2022;Colombia;82845381;0
CO;9/05/2022;Colombia;82845381;0
CO;10/05/2022;Colombia;82845381;0
CO;11/05/2022;Colombia;82845381;0
CO;12/05/2022;Colombia;82845381;0
CO;13/05/2022;Colombia;83585958;740577
CO;14/05/2022;Colombia;83585958;0
CO;15/05/2022;Colombia;83585958;0
CO;16/05/2022;Colombia;83585958;0
CO;17/05/2022;Colombia;83585958;0
CO;18/05/2022;Colombia;83585958;0
CO;19/05/2022;Colombia;83585958;0
CO;20/05/2022;Colombia;83585958;0
CO;21/05/2022;Colombia;83585958;0
CO;22/05/2022;Colombia;83585958;0
CO;23/05/2022;Colombia;83585958;0
CO;24/05/2022;Colombia;83585958;0
CO;25/05/2022;Colombia;83585958;0
CO;26/05/2022;Colombia;83585958;0
CO;27/05/2022;Colombia;83585958;0
CO;28/05/2022;Colombia;83585958;0
CO;29/05/2022;Colombia;83585958;0
CO;30/05/2022;Colombia;83585958;0
CO;31/05/2022;Colombia;83585958;0
CO;1/06/2022;Colombia;83585958;0
CO;2/06/2022;Colombia;83585958;0
CO;3/06/2022;Colombia;84486714;900756
CO;4/06/2022;Colombia;84486714;0
CO;5/06/2022;Colombia;84486714;0
CO;6/06/2022;Colombia;84486714;0
CO;7/06/2022;Colombia;84486714;0
CO;8/06/2022;Colombia;84486714;0
CO;9/06/2022;Colombia;84486714;0
CO;10/06/2022;Colombia;85152277;665563
CO;11/06/2022;Colombia;85152277;0
CO;12/06/2022;Colombia;85152277;0
CO;13/06/2022;Colombia;85152277;0
CO;14/06/2022;Colombia;85152277;0
CO;15/06/2022;Colombia;85152277;0
CO;16/06/2022;Colombia;85152277;0
CO;17/06/2022;Colombia;85152277;0
CO;18/06/2022;Colombia;85152277;0
CO;19/06/2022;Colombia;85152277;0
CO;20/06/2022;Colombia;85152277;0
CO;21/06/2022;Colombia;85152277;0
CO;22/06/2022;Colombia;85152277;0
CO;23/06/2022;Colombia;85152277;0
CO;24/06/2022;Colombia;85767160;614883
CO;25/06/2022;Colombia;85767160;0
CO;26/06/2022;Colombia;85767160;0
CO;27/06/2022;Colombia;85767160;0
CO;28/06/2022;Colombia;85767160;0
CO;29/06/2022;Colombia;85767160;0
CO;30/06/2022;Colombia;85767160;0
CO;1/07/2022;Colombia;85767160;0
CO;2/07/2022;Colombia;85767160;0
CO;3/07/2022;Colombia;85767160;0
CO;4/07/2022;Colombia;85767160;0
CO;5/07/2022;Colombia;85767160;0
CO;6/07/2022;Colombia;85767160;0
CO;7/07/2022;Colombia;85767160;0
CO;8/07/2022;Colombia;86191269;424109
CO;9/07/2022;Colombia;86191269;0
CO;10/07/2022;Colombia;86191269;0
CO;11/07/2022;Colombia;86191269;0
CO;12/07/2022;Colombia;86191269;0
CO;13/07/2022;Colombia;86191269;0
CO;14/07/2022;Colombia;86191269;0
CO;15/07/2022;Colombia;86474076;282807
CO;16/07/2022;Colombia;86474076;0
CO;17/07/2022;Colombia;86474076;0
CO;18/07/2022;Colombia;86474076;0
CO;19/07/2022;Colombia;86474076;0
CO;20/07/2022;Colombia;86474076;0
CO;21/07/2022;Colombia;86474076;0
CO;22/07/2022;Colombia;86474076;0
CO;23/07/2022;Colombia;86474076;0
CO;24/07/2022;Colombia;86474076;0
CO;25/07/2022;Colombia;86474076;0
CO;26/07/2022;Colombia;86474076;0
CO;27/07/2022;Colombia;86474076;0
CO;28/07/2022;Colombia;86474076;0
CO;29/07/2022;Colombia;87079477;605401
CO;30/07/2022;Colombia;87079477;0
CO;31/07/2022;Colombia;87079477;0
CO;1/08/2022;Colombia;87079477;0
CO;2/08/2022;Colombia;87079477;0
CO;3/08/2022;Colombia;87079477;0
CO;4/08/2022;Colombia;87079477;0
CO;5/08/2022;Colombia;87079477;0
CO;6/08/2022;Colombia;87079477;0
CO;7/08/2022;Colombia;87079477;0
CO;8/08/2022;Colombia;87079477;0
CO;9/08/2022;Colombia;87079477;0
CO;10/08/2022;Colombia;87079477;0
CO;11/08/2022;Colombia;87079477;0
CO;12/08/2022;Colombia;87079477;0
CO;13/08/2022;Colombia;87079477;0
CO;14/08/2022;Colombia;87079477;0
CO;15/08/2022;Colombia;87079477;0
CO;16/08/2022;Colombia;87079477;0
CO;17/08/2022;Colombia;87079477;0
CO;18/08/2022;Colombia;87079477;0
CO;19/08/2022;Colombia;87566541;487064
CO;20/08/2022;Colombia;87566541;0
CO;21/08/2022;Colombia;87566541;0
CO;22/08/2022;Colombia;87566541;0
CO;23/08/2022;Colombia;87566541;0
CO;24/08/2022;Colombia;87566541;0
CO;25/08/2022;Colombia;87566541;0
CO;26/08/2022;Colombia;87566541;0
CO;27/08/2022;Colombia;87566541;0
CO;28/08/2022;Colombia;87566541;0
CO;29/08/2022;Colombia;87566541;0
CO;30/08/2022;Colombia;87566541;0
CO;31/08/2022;Colombia;87566541;0
CO;1/09/2022;Colombia;87566541;0
CO;2/09/2022;Colombia;87566541;0
CO;3/09/2022;Colombia;87566541;0
CO;4/09/2022;Colombia;87566541;0
CO;5/09/2022;Colombia;87566541;0
CO;6/09/2022;Colombia;87566541;0
CO;7/09/2022;Colombia;87566541;0
CO;8/09/2022;Colombia;87566541;0
CO;9/09/2022;Colombia;87566541;0
CO;10/09/2022;Colombia;87566541;0
CO;11/09/2022;Colombia;87566541;0
CO;12/09/2022;Colombia;87566541;0
CO;13/09/2022;Colombia;87566541;0
CO;14/09/2022;Colombia;87566541;0
CO;15/09/2022;Colombia;87566541;0
CO;16/09/2022;Colombia;87566541;0
CO;17/09/2022;Colombia;87566541;0
MX;1/01/2021;Mexico;0;0
MX;2/01/2021;Mexico;0;0
MX;3/01/2021;Mexico;0;0
MX;4/01/2021;Mexico;43960;43960
MX;5/01/2021;Mexico;48236;4276
MX;6/01/2021;Mexico;53185;4949
MX;7/01/2021;Mexico;58402;5217
MX;8/01/2021;Mexico;67468;9066
MX;9/01/2021;Mexico;74794;7326
MX;10/01/2021;Mexico;81300;6506
MX;11/01/2021;Mexico;87060;5760
MX;12/01/2021;Mexico;92879;5819
MX;13/01/2021;Mexico;192567;99688
MX;14/01/2021;Mexico;329983;137416
MX;15/01/2021;Mexico;417375;87392
MX;16/01/2021;Mexico;463246;45871
MX;17/01/2021;Mexico;472142;8896
MX;18/01/2021;Mexico;492529;20387
MX;19/01/2021;Mexico;498122;5593
MX;20/01/2021;Mexico;501030;2908
MX;21/01/2021;Mexico;552335;51305
MX;22/01/2021;Mexico;614808;62473
MX;23/01/2021;Mexico;618768;3960
MX;24/01/2021;Mexico;629626;10858
MX;25/01/2021;Mexico;645105;15479
MX;26/01/2021;Mexico;652319;7214
MX;27/01/2021;Mexico;656044;3725
MX;28/01/2021;Mexico;657842;1798
MX;29/01/2021;Mexico;662217;4375
MX;30/01/2021;Mexico;670307;8090
MX;31/01/2021;Mexico;673327;3020
MX;1/02/2021;Mexico;675202;1875
MX;2/02/2021;Mexico;677539;2337
MX;3/02/2021;Mexico;686601;9062
MX;4/02/2021;Mexico;695088;8487
MX;5/02/2021;Mexico;700316;5228
MX;6/02/2021;Mexico;710198;9882
MX;7/02/2021;Mexico;713517;3319
MX;8/02/2021;Mexico;717820;4303
MX;9/02/2021;Mexico;717820;0
MX;10/02/2021;Mexico;724707;6887
MX;11/02/2021;Mexico;725447;740
MX;12/02/2021;Mexico;726002;555
MX;13/02/2021;Mexico;726313;311
MX;14/02/2021;Mexico;726313;0
MX;15/02/2021;Mexico;749682;23369
MX;16/02/2021;Mexico;915383;165701
MX;17/02/2021;Mexico;1058139;142756
MX;18/02/2021;Mexico;1318055;259916
MX;19/02/2021;Mexico;1574158;256103
MX;20/02/2021;Mexico;1656304;82146
MX;21/02/2021;Mexico;1689158;32854
MX;22/02/2021;Mexico;1733404;44246
MX;23/02/2021;Mexico;1801156;67752
MX;24/02/2021;Mexico;1900784;99628
MX;25/02/2021;Mexico;2088813;188029
MX;26/02/2021;Mexico;2271032;182219
MX;27/02/2021;Mexico;2383411;112379
MX;28/02/2021;Mexico;2455095;71684
MX;1/03/2021;Mexico;2526863;71768
MX;2/03/2021;Mexico;2583435;56572
MX;3/03/2021;Mexico;2633580;50145
MX;4/03/2021;Mexico;2676035;42455
MX;5/03/2021;Mexico;2731900;55865
MX;6/03/2021;Mexico;2765805;33905
MX;7/03/2021;Mexico;2793106;27301
MX;8/03/2021;Mexico;2849630;56524
MX;9/03/2021;Mexico;3100868;251238
MX;10/03/2021;Mexico;3488000;387132
MX;11/03/2021;Mexico;3800000;312000
MX;12/03/2021;Mexico;4005131;205131
MX;13/03/2021;Mexico;4214294;209163
MX;14/03/2021;Mexico;4339926;125632
MX;15/03/2021;Mexico;4404608;64682
MX;16/03/2021;Mexico;4530784;126176
MX;17/03/2021;Mexico;4737622;206838
MX;18/03/2021;Mexico;4947522;209900
MX;19/03/2021;Mexico;5186751;239229
MX;20/03/2021;Mexico;5459014;272263
MX;21/03/2021;Mexico;5612291;153277
MX;22/03/2021;Mexico;5781359;169068
MX;23/03/2021;Mexico;5926967;145608
MX;24/03/2021;Mexico;6119298;192331
MX;25/03/2021;Mexico;6243886;124588
MX;26/03/2021;Mexico;6487170;243284
MX;27/03/2021;Mexico;6724789;237619
MX;28/03/2021;Mexico;6852596;127807
MX;29/03/2021;Mexico;7018449;165853
MX;30/03/2021;Mexico;7404912;386463
MX;31/03/2021;Mexico;7851053;446141
MX;1/04/2021;Mexico;7851053;0
MX;2/04/2021;Mexico;8644446;793393
MX;3/04/2021;Mexico;8987190;342744
MX;4/04/2021;Mexico;9036000;48810
MX;5/04/2021;Mexico;9287405;251405
MX;6/04/2021;Mexico;9675517;388112
MX;7/04/2021;Mexico;10089420;413903
MX;8/04/2021;Mexico;10642873;553453
MX;9/04/2021;Mexico;10984869;341996
MX;10/04/2021;Mexico;11204183;219314
MX;11/04/2021;Mexico;11395137;190954
MX;12/04/2021;Mexico;11703164;308027
MX;13/04/2021;Mexico;12407625;704461
MX;14/04/2021;Mexico;12912963;505338
MX;15/04/2021;Mexico;13421708;508745
MX;16/04/2021;Mexico;13978181;556473
MX;17/04/2021;Mexico;14240830;262649
MX;18/04/2021;Mexico;14368074;127244
MX;19/04/2021;Mexico;14571509;203435
MX;20/04/2021;Mexico;15003610;432101
MX;21/04/2021;Mexico;15477517;473907
MX;22/04/2021;Mexico;15874809;397292
MX;23/04/2021;Mexico;16214484;339675
MX;24/04/2021;Mexico;16410034;195550
MX;25/04/2021;Mexico;16501739;91705
MX;26/04/2021;Mexico;16687189;185450
MX;27/04/2021;Mexico;16687189;0
MX;28/04/2021;Mexico;17357993;670804
MX;29/04/2021;Mexico;17718806;360813
MX;30/04/2021;Mexico;18080005;361199
MX;1/05/2021;Mexico;18326726;246721
MX;2/05/2021;Mexico;18471669;144943
MX;3/05/2021;Mexico;18827623;355954
MX;4/05/2021;Mexico;19340234;512611
MX;5/05/2021;Mexico;19951121;610887
MX;6/05/2021;Mexico;20540830;589709
MX;7/05/2021;Mexico;21008618;467788
MX;8/05/2021;Mexico;21228359;219741
MX;9/05/2021;Mexico;21300414;72055
MX;10/05/2021;Mexico;21300414;0
MX;11/05/2021;Mexico;21589272;288858
MX;12/05/2021;Mexico;21986456;397184
MX;13/05/2021;Mexico;22413285;426829
MX;14/05/2021;Mexico;22413285;0
MX;15/05/2021;Mexico;22413285;0
MX;16/05/2021;Mexico;23168462;755177
MX;17/05/2021;Mexico;23301884;133422
MX;18/05/2021;Mexico;23301884;0
MX;19/05/2021;Mexico;24223297;921413
MX;20/05/2021;Mexico;24988066;764769
MX;21/05/2021;Mexico;25626413;638347
MX;22/05/2021;Mexico;26148948;522535
MX;23/05/2021;Mexico;26478866;329918
MX;24/05/2021;Mexico;26655760;176894
MX;25/05/2021;Mexico;26953788;298028
MX;26/05/2021;Mexico;27709853;756065
MX;27/05/2021;Mexico;27709853;0
MX;28/05/2021;Mexico;29239997;1530144
MX;29/05/2021;Mexico;29861331;621334
MX;30/05/2021;Mexico;30293682;432351
MX;31/05/2021;Mexico;30477703;184021
MX;1/06/2021;Mexico;30990908;513205
MX;2/06/2021;Mexico;31811931;821023
MX;3/06/2021;Mexico;32874857;1062926
MX;4/06/2021;Mexico;33779982;905125
MX;5/06/2021;Mexico;34457602;677620
MX;6/06/2021;Mexico;34457602;0
MX;7/06/2021;Mexico;34658545;200943
MX;8/06/2021;Mexico;35166248;507703
MX;9/06/2021;Mexico;36164011;997763
MX;10/06/2021;Mexico;36430953;266942
MX;11/06/2021;Mexico;36983641;552688
MX;12/06/2021;Mexico;37294959;311318
MX;13/06/2021;Mexico;37521976;227017
MX;14/06/2021;Mexico;37803462;281486
MX;15/06/2021;Mexico;38248562;445100
MX;16/06/2021;Mexico;38633462;384900
MX;17/06/2021;Mexico;39153336;519874
MX;18/06/2021;Mexico;39623088;469752
MX;19/06/2021;Mexico;40031327;408239
MX;20/06/2021;Mexico;40227974;196647
MX;21/06/2021;Mexico;40700954;472980
MX;22/06/2021;Mexico;41368066;667112
MX;23/06/2021;Mexico;42155839;787773
MX;24/06/2021;Mexico;42791467;635628
MX;25/06/2021;Mexico;43369096;577629
MX;26/06/2021;Mexico;43753814;384718
MX;27/06/2021;Mexico;43912990;159176
MX;28/06/2021;Mexico;44385584;472594
MX;29/06/2021;Mexico;45113218;727634
MX;30/06/2021;Mexico;45898210;784992
MX;1/07/2021;Mexico;46451716;553506
MX;2/07/2021;Mexico;46945511;493795
MX;3/07/2021;Mexico;46945511;0
MX;4/07/2021;Mexico;47197494;251983
MX;5/07/2021;Mexico;47739783;542289
MX;6/07/2021;Mexico;48499324;759541
MX;7/07/2021;Mexico;49202252;702928
MX;8/07/2021;Mexico;49857020;654768
MX;9/07/2021;Mexico;50362218;505198
MX;10/07/2021;Mexico;50698518;336300
MX;11/07/2021;Mexico;50817979;119461
MX;12/07/2021;Mexico;51331578;513599
MX;13/07/2021;Mexico;51986413;654835
MX;14/07/2021;Mexico;52704960;718547
MX;15/07/2021;Mexico;53342673;637713
MX;16/07/2021;Mexico;53915023;572350
MX;17/07/2021;Mexico;54282399;367376
MX;18/07/2021;Mexico;54542551;260152
MX;19/07/2021;Mexico;54542551;0
MX;20/07/2021;Mexico;55107724;565173
MX;21/07/2021;Mexico;55911861;804137
MX;22/07/2021;Mexico;56872930;961069
MX;23/07/2021;Mexico;58249143;1376213
MX;24/07/2021;Mexico;59580006;1330863
MX;25/07/2021;Mexico;60558289;978283
MX;26/07/2021;Mexico;60885690;327401
MX;27/07/2021;Mexico;61858631;972941
MX;28/07/2021;Mexico;63313209;1454578
MX;29/07/2021;Mexico;64489596;1176387
MX;30/07/2021;Mexico;65631680;1142084
MX;31/07/2021;Mexico;66712486;1080806
MX;1/08/2021;Mexico;67355342;642856
MX;2/08/2021;Mexico;67594385;239043
MX;3/08/2021;Mexico;68089659;495274
MX;4/08/2021;Mexico;68825948;736289
MX;5/08/2021;Mexico;69820231;994283
MX;6/08/2021;Mexico;70808386;988155
MX;7/08/2021;Mexico;70808386;0
MX;8/08/2021;Mexico;71654978;846592
MX;9/08/2021;Mexico;72132661;477683
MX;10/08/2021;Mexico;72488230;355569
